customer_id,signup_date,region,contract_type,payment_method,internet_service,tenure_months,monthly_charges,total_charges,support_calls,churned,churn_reason
CUST-000274,2025-11-08,Midwest,One year,Bank transfer,Fiber optic,3,82.38,247.14,1,1,Moving / relocation
CUST-000275,2022-11-18,Midwest,Two year,Bank transfer,DSL,12,139.1,1669.2,1,0,
CUST-000276,2022-10-18,Northeast,Month-to-month,Credit card,DSL,2,62.55,125.1,1,0,
CUST-000277,2024-09-29,Midwest,One year,Credit card,No internet,34,41.58,1413.72,1,0,
CUST-000278,2022-08-30,West,Two year,Electronic check,Fiber optic,11,98.2,1080.2,2,0,
CUST-000279,2022-07-18,South,Month-to-month,Credit card,DSL,5,38.93,194.65,0,0,
CUST-000280,2024-11-27,South,Month-to-month,Credit card,Fiber optic,6,55.06,330.36,1,1,Price too high
CUST-000281,2022-08-03,West,Month-to-month,Credit card,No internet,20,82.8,1656.0,1,0,
CUST-000282,2025-12-25,West,One year,Bank transfer,DSL,30,67.85,2035.5,2,0,
CUST-000283,2025-04-04,West,Month-to-month,Credit card,DSL,2,65.95,131.9,2,1,Price too high
CUST-000284,2022-12-14,West,One year,Electronic check,Fiber optic,28,48.05,1345.4,1,0,
CUST-000285,2022-04-16,South,One year,Electronic check,DSL,27,69.86,1886.22,1,0,
CUST-000286,2022-03-20,West,One year,Electronic check,DSL,16,96.66,1546.56,2,0,
CUST-000287,2024-03-21,West,One year,Bank transfer,Fiber optic,12,70.55,846.6,0,0,
CUST-000288,2024-08-18,West,Month-to-month,Credit card,DSL,42,53.75,2257.5,1,1,Poor customer service
CUST-000289,2023-06-19,West,Month-to-month,Bank transfer,DSL,13,47.03,611.39,4,0,
CUST-000290,2024-12-27,South,Month-to-month,Bank transfer,Fiber optic,16,54.11,865.76,2,0,
CUST-000291,2024-05-06,Northeast,Two year,Credit card,DSL,16,79.48,1271.68,0,0,
CUST-000292,2024-01-16,West,One year,Bank transfer,Fiber optic,20,78.25,1565.0,1,0,
CUST-000293,2022-01-12,South,Month-to-month,Bank transfer,DSL,4,54.26,217.04,1,0,
CUST-000294,2022-11-29,West,One year,Bank transfer,Fiber optic,24,34.56,829.44,1,0,
CUST-000295,2023-01-20,South,Two year,Bank transfer,DSL,38,80.19,3047.22,0,0,
CUST-000296,2023-12-27,South,One year,Bank transfer,Fiber optic,24,52.6,1262.4,0,0,
CUST-000297,2022-10-28,West,Two year,Credit card,DSL,29,87.4,2534.6,1,0,
CUST-000298,2023-03-26,Northeast,Two year,Bank transfer,DSL,32,55.04,1761.28,0,0,
CUST-000299,2022-08-28,Midwest,Month-to-month,Mailed check,DSL,21,51.1,1073.1,0,0,
CUST-000300,2022-11-15,West,Month-to-month,Bank transfer,Fiber optic,2,73.63,147.26,3,0,
CUST-000301,2025-06-08,South,Month-to-month,Credit card,DSL,3,149.08,447.24,4,1,Moving / relocation
CUST-000302,2024-01-03,South,One year,Mailed check,DSL,32,89.09,2850.88,0,0,
CUST-000303,2025-10-12,South,Month-to-month,Credit card,Fiber optic,1,73.23,73.23,2,0,
CUST-000304,2022-03-11,South,Month-to-month,Bank transfer,Fiber optic,5,78.64,393.2,0,0,
CUST-000305,2023-10-30,Midwest,Month-to-month,Electronic check,Fiber optic,40,40.03,1601.2,1,1,Frequent service outages
CUST-000306,2024-11-13,West,One year,Bank transfer,DSL,11,48.95,538.45,0,0,
CUST-000307,2025-04-20,South,One year,Electronic check,Fiber optic,22,31.39,690.58,2,0,
CUST-000308,2025-01-23,West,Month-to-month,Electronic check,DSL,11,121.94,1341.34,4,1,Price too high
CUST-000309,2023-09-24,West,Two year,Electronic check,DSL,5,114.29,571.45,0,0,
CUST-000310,2025-12-10,Northeast,One year,Bank transfer,Fiber optic,4,79.5,318.0,0,1,Price too high
CUST-000311,2022-12-26,West,One year,Bank transfer,Fiber optic,18,73.2,1317.6,2,0,
CUST-000312,2025-07-07,Northeast,Two year,Bank transfer,Fiber optic,1,42.67,42.67,4,1,Poor customer service
CUST-000313,2025-12-29,West,Two year,Bank transfer,Fiber optic,9,65.35,588.15,0,0,
CUST-000314,2023-03-07,South,Month-to-month,Mailed check,Fiber optic,16,124.41,1990.56,0,0,
CUST-000315,2025-04-10,Midwest,One year,Credit card,DSL,18,73.12,1316.16,1,0,
CUST-000316,2023-03-21,South,One year,Credit card,No internet,29,58.52,1697.08,3,0,
CUST-000317,2025-07-02,West,One year,Credit card,Fiber optic,15,39.94,599.1,1,0,
CUST-000318,2023-10-11,West,Two year,Electronic check,Fiber optic,22,109.04,2398.88,4,1,Poor customer service
CUST-000319,2023-06-13,Midwest,Month-to-month,Credit card,DSL,4,68.55,274.2,0,0,
CUST-000320,2024-11-24,South,Month-to-month,Credit card,No internet,15,39.96,599.4,2,0,
CUST-000321,2022-11-30,Midwest,One year,Electronic check,No internet,24,52.16,1251.84,0,0,
CUST-000322,2022-03-01,Northeast,One year,Mailed check,No internet,8,46.58,372.64,3,1,Price too high
CUST-000323,2025-08-21,Northeast,Month-to-month,Mailed check,Fiber optic,24,67.21,1613.04,0,0,
CUST-000324,2025-11-06,West,Month-to-month,Bank transfer,No internet,46,74.91,3445.86,0,0,
CUST-000325,2022-03-08,Northeast,One year,Bank transfer,Fiber optic,25,59.68,1492.0,1,0,
CUST-000326,2024-10-23,South,One year,Electronic check,Fiber optic,7,89.9,629.3,1,0,
CUST-000327,2022-06-11,West,Month-to-month,Electronic check,DSL,18,71.9,1294.2,2,1,Competitor offered better deal
CUST-000328,2025-05-27,South,Month-to-month,Bank transfer,DSL,3,98.49,295.47,1,0,
CUST-000329,2022-12-05,Midwest,Month-to-month,Bank transfer,DSL,11,62.53,687.83,0,0,
CUST-000330,2024-10-05,West,One year,Bank transfer,DSL,32,150.0,4800.0,0,0,
CUST-000331,2022-09-11,West,Month-to-month,Electronic check,DSL,15,58.52,877.8,2,0,
CUST-000332,2025-09-07,South,Month-to-month,Bank transfer,Fiber optic,27,52.51,1417.77,2,1,Moving / relocation
CUST-000333,2023-01-22,West,One year,Credit card,Fiber optic,23,50.48,1161.04,2,1,Price too high
CUST-000334,2025-04-08,Northeast,Month-to-month,Electronic check,DSL,18,65.53,1179.54,0,0,
CUST-000335,2025-05-19,Northeast,Month-to-month,Bank transfer,Fiber optic,15,40.44,606.6,1,0,
CUST-000336,2023-09-29,Midwest,One year,Mailed check,Fiber optic,36,77.04,2773.44,2,0,
CUST-000337,2022-07-19,Midwest,Month-to-month,Electronic check,Fiber optic,12,38.1,457.2,3,1,Frequent service outages
CUST-000338,2024-11-01,Northeast,Month-to-month,Credit card,DSL,6,73.83,442.98,2,0,
CUST-000339,2022-04-03,South,Month-to-month,Credit card,No internet,15,45.49,682.35,3,0,
CUST-000340,2025-10-08,Northeast,Month-to-month,Mailed check,DSL,16,62.05,992.8,0,1,Price too high
CUST-000341,2023-06-28,South,One year,Mailed check,DSL,31,85.07,2637.17,2,0,
CUST-000342,2025-10-12,Northeast,Two year,Electronic check,DSL,21,146.54,3077.34,2,0,
CUST-000343,2022-02-02,Midwest,One year,Bank transfer,Fiber optic,41,49.65,2035.65,0,0,
CUST-000344,2025-08-08,South,One year,Electronic check,DSL,31,66.81,2071.11,1,0,
CUST-000345,2022-07-31,Northeast,Two year,Bank transfer,DSL,34,55.61,1890.74,1,0,
CUST-000346,2024-12-31,West,One year,Electronic check,No internet,19,53.07,1008.33,0,1,Moving / relocation
CUST-000347,2023-07-15,Northeast,Two year,Bank transfer,Fiber optic,46,55.77,2565.42,0,0,
CUST-000348,2024-07-16,Northeast,Month-to-month,Credit card,No internet,3,91.26,273.78,2,0,
CUST-000349,2022-11-09,Midwest,One year,Electronic check,DSL,14,59.97,839.58,0,1,Frequent service outages
CUST-000350,2024-03-14,West,Two year,Credit card,Fiber optic,9,144.0,1296.0,0,1,Frequent service outages
CUST-000351,2024-05-06,South,Month-to-month,Credit card,DSL,39,80.09,3123.51,2,0,
CUST-000352,2022-10-05,Midwest,Two year,Electronic check,Fiber optic,3,50.74,152.22,5,0,
CUST-000353,2024-10-23,South,One year,Credit card,DSL,12,62.34,748.08,0,1,Moving / relocation
CUST-000354,2023-11-02,West,One year,Bank transfer,Fiber optic,10,54.24,542.4,0,1,Frequent service outages
CUST-000355,2023-08-19,South,One year,Bank transfer,DSL,29,90.56,2626.24,0,0,
CUST-000356,2022-07-16,Midwest,Month-to-month,Bank transfer,DSL,1,41.5,41.5,2,0,
CUST-000357,2022-04-11,Midwest,Month-to-month,Electronic check,DSL,1,45.65,45.65,0,1,Moving / relocation
CUST-000358,2022-08-13,West,Two year,Electronic check,Fiber optic,25,58.02,1450.5,2,1,Frequent service outages
CUST-000359,2024-06-09,Midwest,One year,Mailed check,No internet,7,87.23,610.61,2,0,
CUST-000360,2022-08-19,South,Two year,Bank transfer,No internet,26,104.02,2704.52,3,0,
CUST-000361,2022-04-28,South,Month-to-month,Credit card,DSL,22,109.05,2399.1,2,0,
CUST-000362,2023-11-22,Northeast,One year,Mailed check,Fiber optic,32,83.06,2657.92,1,0,
CUST-000363,2025-03-05,Northeast,Month-to-month,Electronic check,No internet,17,68.27,1160.59,1,0,
CUST-000364,2022-05-08,West,Month-to-month,Electronic check,DSL,19,90.4,1717.6,1,0,
CUST-000365,2024-04-18,West,One year,Credit card,No internet,9,48.61,437.49,1,1,Price too high
CUST-000366,2025-06-09,West,Two year,Electronic check,Fiber optic,1,38.85,38.85,1,1,Competitor offered better deal
CUST-000367,2025-09-10,South,Two year,Credit card,DSL,12,80.62,967.44,0,1,Poor customer service
CUST-000368,2025-08-17,Midwest,One year,Electronic check,Fiber optic,23,50.81,1168.63,2,1,Moving / relocation
CUST-000369,2025-08-19,South,Month-to-month,Electronic check,DSL,2,68.66,137.32,0,1,Price too high
CUST-000370,2024-09-14,West,Month-to-month,Electronic check,DSL,3,72.84,218.52,1,0,
CUST-000371,2025-01-15,South,Month-to-month,Bank transfer,Fiber optic,6,75.9,455.4,0,1,Competitor offered better deal
CUST-000372,2024-01-28,South,Two year,Mailed check,Fiber optic,42,94.64,3974.88,2,0,
CUST-000373,2024-11-03,South,One year,Credit card,DSL,16,91.49,1463.84,2,0,
CUST-000374,2025-10-25,Midwest,Month-to-month,Bank transfer,Fiber optic,2,74.62,149.24,2,1,Poor customer service
CUST-000375,2022-09-18,Midwest,Month-to-month,Electronic check,DSL,35,60.86,2130.1,1,1,Price too high
CUST-000376,2023-04-16,South,Two year,Bank transfer,Fiber optic,7,72.57,507.99,3,0,
CUST-000377,2024-02-08,West,One year,Mailed check,Fiber optic,22,57.93,1274.46,0,0,
CUST-000378,2024-06-01,South,Two year,Bank transfer,DSL,43,65.83,2830.69,2,0,
CUST-000379,2025-05-21,South,Month-to-month,Credit card,No internet,16,150.0,2400.0,1,1,Price too high
CUST-000380,2025-03-12,West,One year,Credit card,Fiber optic,19,74.31,1411.89,3,0,
CUST-000381,2023-01-16,Midwest,Month-to-month,Bank transfer,Fiber optic,1,80.97,80.97,1,0,
CUST-000382,2024-12-11,West,Two year,Mailed check,No internet,30,55.94,1678.2,3,0,
CUST-000383,2022-02-11,Northeast,Month-to-month,Mailed check,No internet,10,97.17,971.7,0,1,Price too high
CUST-000384,2025-05-17,Midwest,One year,Mailed check,DSL,18,89.41,1609.38,2,0,
CUST-000385,2023-05-21,Northeast,Month-to-month,Bank transfer,DSL,3,89.62,268.86,1,0,
CUST-000386,2022-12-07,South,Month-to-month,Electronic check,Fiber optic,6,75.1,450.6,1,0,
CUST-000387,2023-08-06,South,Month-to-month,Electronic check,DSL,5,97.61,488.05,0,1,Poor customer service
CUST-000388,2025-03-17,Midwest,One year,Credit card,DSL,33,105.31,3475.23,4,1,Competitor offered better deal
CUST-000389,2025-10-27,Northeast,One year,Credit card,No internet,6,76.75,460.5,3,0,
CUST-000390,2022-02-21,Midwest,Two year,Electronic check,Fiber optic,12,67.58,810.96,0,1,Poor customer service
CUST-000391,2025-03-14,Midwest,Month-to-month,Credit card,Fiber optic,6,93.34,560.04,3,1,Moving / relocation
CUST-000392,2024-03-16,South,One year,Credit card,No internet,13,52.49,682.37,0,0,
CUST-000393,2022-10-18,South,Two year,Electronic check,No internet,27,55.72,1504.44,0,0,
CUST-000394,2022-01-15,Midwest,Month-to-month,Credit card,DSL,22,68.92,1516.24,0,0,
CUST-000395,2023-07-10,South,Two year,Credit card,Fiber optic,13,40.16,522.08,1,0,
CUST-000396,2023-05-26,South,One year,Bank transfer,DSL,17,91.36,1553.12,4,1,Price too high
CUST-000397,2025-04-01,Midwest,Month-to-month,Credit card,Fiber optic,4,51.51,206.04,3,0,
CUST-000398,2024-04-26,Northeast,Month-to-month,Mailed check,Fiber optic,15,60.29,904.35,2,0,
CUST-000399,2025-01-22,Northeast,Month-to-month,Bank transfer,Fiber optic,11,65.48,720.28,0,0,
CUST-000400,2024-11-03,Northeast,Month-to-month,Bank transfer,Fiber optic,23,70.99,1632.77,3,1,Poor customer service
CUST-000401,2023-01-30,Northeast,Two year,Bank transfer,DSL,48,62.8,3014.4,1,0,
CUST-000402,2023-12-29,Northeast,One year,Mailed check,Fiber optic,13,68.61,891.93,1,0,
CUST-000403,2025-01-05,Midwest,One year,Bank transfer,DSL,24,68.78,1650.72,1,0,
CUST-000404,2025-10-17,South,One year,Credit card,Fiber optic,9,60.76,546.84,3,1,Price too high
CUST-000405,2023-09-27,South,Two year,Credit card,Fiber optic,36,54.74,1970.64,0,0,
CUST-000406,2024-01-18,West,Month-to-month,Electronic check,No internet,9,99.09,891.81,1,0,
CUST-000407,2023-03-31,West,Month-to-month,Mailed check,DSL,15,35.75,536.25,2,0,
CUST-000408,2022-04-15,Northeast,One year,Electronic check,Fiber optic,11,65.64,722.04,1,1,Frequent service outages
CUST-000409,2023-04-01,West,Month-to-month,Bank transfer,DSL,18,60.34,1086.12,2,0,
CUST-000410,2022-09-23,South,Month-to-month,Electronic check,Fiber optic,2,80.16,160.32,1,1,Poor customer service
CUST-000411,2024-07-27,South,One year,Credit card,Fiber optic,13,44.02,572.26,2,0,
CUST-000412,2025-05-20,West,Month-to-month,Bank transfer,Fiber optic,1,59.74,59.74,2,1,Frequent service outages
CUST-000413,2024-04-20,Midwest,Two year,Mailed check,No internet,21,67.85,1424.85,0,0,
CUST-000414,2025-10-12,South,One year,Bank transfer,Fiber optic,3,98.73,296.19,1,0,
CUST-000415,2023-06-26,West,Two year,Electronic check,No internet,2,77.97,155.94,1,1,Moving / relocation
CUST-000416,2024-09-04,West,Two year,Electronic check,DSL,45,48.0,2160.0,1,0,
CUST-000417,2022-08-04,South,Month-to-month,Electronic check,Fiber optic,8,59.98,479.84,2,0,
CUST-000418,2024-12-23,Midwest,Month-to-month,Bank transfer,No internet,4,93.09,372.36,1,0,
CUST-000419,2023-05-16,South,One year,Credit card,Fiber optic,22,47.74,1050.28,3,0,
CUST-000420,2024-06-23,West,Month-to-month,Electronic check,DSL,4,68.36,273.44,3,0,
CUST-000421,2022-09-08,West,Two year,Credit card,DSL,44,69.9,3075.6,0,1,Poor customer service
CUST-000422,2024-07-22,Midwest,Month-to-month,Electronic check,Fiber optic,22,61.96,1363.12,5,1,Moving / relocation
CUST-000423,2024-11-10,Northeast,One year,Mailed check,Fiber optic,42,150.0,6300.0,2,0,
CUST-000424,2025-08-29,South,One year,Bank transfer,No internet,12,61.43,737.16,0,0,
CUST-000425,2022-07-31,Midwest,Two year,Credit card,Fiber optic,7,80.96,566.72,1,0,
CUST-000426,2023-09-29,Midwest,One year,Credit card,No internet,15,54.86,822.9,4,1,Competitor offered better deal
CUST-000427,2024-01-21,South,One year,Bank transfer,Fiber optic,37,83.0,3071.0,3,0,
CUST-000428,2024-09-01,Midwest,One year,Bank transfer,Fiber optic,44,92.63,4075.72,4,0,
CUST-000429,2022-07-07,West,Month-to-month,Electronic check,Fiber optic,2,58.08,116.16,1,1,Price too high
CUST-000430,2024-09-11,Midwest,One year,Electronic check,Fiber optic,20,68.89,1377.8,1,1,Poor customer service
CUST-000431,2022-07-12,Northeast,One year,Credit card,No internet,7,52.64,368.48,2,0,
CUST-000432,2023-08-02,South,One year,Bank transfer,Fiber optic,22,48.61,1069.42,2,0,
CUST-000433,2022-12-17,Midwest,Month-to-month,Mailed check,DSL,12,97.69,1172.28,2,0,
CUST-000434,2023-10-18,Midwest,Month-to-month,Electronic check,Fiber optic,10,58.72,587.2,2,0,
CUST-000435,2023-10-30,Northeast,Two year,Electronic check,Fiber optic,30,32.38,971.4,0,0,
CUST-000436,2023-04-13,Midwest,Month-to-month,Credit card,Fiber optic,2,123.34,246.68,0,0,
CUST-000437,2025-03-19,West,One year,Mailed check,DSL,17,54.24,922.08,2,0,
CUST-000438,2025-10-25,West,One year,Credit card,DSL,15,64.79,971.85,2,0,
CUST-000439,2025-12-09,South,Two year,Bank transfer,Fiber optic,4,118.52,474.08,3,0,
CUST-000440,2022-07-12,Midwest,Month-to-month,Credit card,No internet,6,67.0,402.0,1,1,Competitor offered better deal
CUST-000441,2024-04-28,South,Month-to-month,Electronic check,Fiber optic,24,66.54,1596.96,3,0,
CUST-000442,2023-01-06,South,One year,Electronic check,DSL,5,47.32,236.6,2,0,
CUST-000443,2025-09-20,South,One year,Electronic check,Fiber optic,10,41.55,415.5,1,0,
CUST-000444,2025-02-02,West,One year,Electronic check,DSL,27,66.47,1794.69,1,0,
CUST-000445,2025-05-29,South,One year,Credit card,Fiber optic,37,78.74,2913.38,0,1,Poor customer service
CUST-000446,2023-05-16,South,Month-to-month,Credit card,DSL,5,77.31,386.55,4,1,Competitor offered better deal
CUST-000447,2022-07-27,South,Two year,Mailed check,DSL,21,60.1,1262.1,0,0,
CUST-000448,2024-10-09,Midwest,Month-to-month,Bank transfer,DSL,5,70.56,352.8,0,1,Price too high
CUST-000449,2024-05-17,Northeast,Two year,Bank transfer,Fiber optic,21,38.94,817.74,3,0,
CUST-000450,2024-11-27,Northeast,Two year,Bank transfer,DSL,21,81.23,1705.83,0,0,
CUST-000451,2023-07-12,South,One year,Electronic check,Fiber optic,39,73.82,2878.98,3,0,
CUST-000452,2024-03-18,Northeast,One year,Mailed check,Fiber optic,22,131.84,2900.48,1,0,
CUST-000453,2022-04-11,West,Two year,Electronic check,DSL,36,70.27,2529.72,2,0,
CUST-000454,2023-08-20,Midwest,One year,Credit card,No internet,2,51.85,103.7,1,1,Price too high
CUST-000455,2024-08-19,Northeast,Month-to-month,Mailed check,Fiber optic,3,68.98,206.94,0,0,
CUST-000456,2024-10-21,West,Month-to-month,Bank transfer,DSL,1,63.12,63.12,0,1,Competitor offered better deal
CUST-000457,2023-08-13,West,Two year,Credit card,DSL,11,80.57,886.27,0,0,
CUST-000458,2022-01-15,Midwest,One year,Mailed check,DSL,10,70.71,707.1,1,0,
CUST-000459,2023-09-11,South,One year,Electronic check,Fiber optic,5,46.84,234.2,2,0,
CUST-000460,2024-11-01,South,Month-to-month,Mailed check,Fiber optic,8,41.54,332.32,1,0,
CUST-000461,2022-06-13,South,One year,Bank transfer,Fiber optic,47,76.26,3584.22,2,0,
CUST-000462,2024-04-21,South,One year,Bank transfer,Fiber optic,11,109.14,1200.54,2,0,
CUST-000463,2025-10-15,West,One year,Electronic check,DSL,1,71.91,71.91,2,1,Poor customer service
CUST-000464,2025-05-17,South,Month-to-month,Electronic check,Fiber optic,31,90.95,2819.45,0,1,Frequent service outages
CUST-000465,2022-10-18,South,Month-to-month,Bank transfer,Fiber optic,1,96.94,96.94,2,1,Moving / relocation
CUST-000466,2024-12-18,South,One year,Bank transfer,DSL,20,76.35,1527.0,4,0,
CUST-000467,2023-03-06,West,Two year,Electronic check,Fiber optic,12,54.02,648.24,1,0,
CUST-000468,2024-03-31,West,Month-to-month,Credit card,DSL,20,74.63,1492.6,1,0,
CUST-000469,2024-09-08,South,Month-to-month,Mailed check,DSL,14,103.16,1444.24,0,0,
CUST-000470,2025-02-14,South,One year,Electronic check,DSL,35,83.06,2907.1,1,0,
CUST-000471,2023-07-14,South,One year,Mailed check,Fiber optic,29,89.07,2583.03,2,0,
CUST-000472,2022-09-06,Northeast,Month-to-month,Bank transfer,Fiber optic,31,60.46,1874.26,1,0,
CUST-000473,2025-07-06,West,One year,Bank transfer,DSL,32,65.71,2102.72,0,1,Poor customer service
CUST-000474,2023-08-03,Northeast,One year,Bank transfer,DSL,9,67.49,607.41,2,0,
CUST-000475,2023-09-26,Northeast,Month-to-month,Electronic check,DSL,19,68.96,1310.24,0,0,
CUST-000476,2024-02-16,Northeast,Month-to-month,Mailed check,DSL,6,101.88,611.28,1,0,
CUST-000477,2022-07-08,South,Two year,Mailed check,Fiber optic,34,33.08,1124.72,0,0,
CUST-000478,2025-02-01,Midwest,Month-to-month,Mailed check,DSL,2,70.79,141.58,2,0,
CUST-000479,2025-09-02,Midwest,Two year,Bank transfer,Fiber optic,31,68.34,2118.54,0,0,
CUST-000480,2022-10-16,Midwest,Month-to-month,Bank transfer,Fiber optic,8,45.2,361.6,1,0,
CUST-000481,2024-09-26,West,Two year,Electronic check,Fiber optic,14,86.92,1216.88,0,0,
CUST-000482,2024-10-27,West,Two year,Electronic check,DSL,7,55.6,389.2,1,0,
CUST-000483,2023-06-17,South,Month-to-month,Electronic check,DSL,19,62.54,1188.26,2,1,Price too high
CUST-000484,2023-02-08,West,One year,Bank transfer,DSL,15,126.67,1900.05,2,0,
CUST-000485,2023-10-26,Midwest,Month-to-month,Mailed check,DSL,6,96.85,581.1,2,0,
CUST-000486,2022-10-18,South,Month-to-month,Bank transfer,No internet,15,84.25,1263.75,3,0,
CUST-000487,2023-09-13,Northeast,Two year,Electronic check,DSL,25,79.19,1979.75,2,1,Poor customer service
CUST-000488,2023-08-06,West,Month-to-month,Mailed check,DSL,13,66.51,864.63,2,1,Price too high
CUST-000489,2023-10-16,South,One year,Electronic check,Fiber optic,48,132.93,6380.64,0,0,
CUST-000490,2022-10-15,South,Two year,Electronic check,DSL,23,90.62,2084.26,1,0,
CUST-000491,2025-10-22,South,Month-to-month,Credit card,DSL,42,55.15,2316.3,1,0,
CUST-000492,2023-09-30,West,Month-to-month,Electronic check,Fiber optic,32,44.79,1433.28,0,0,
CUST-000493,2024-02-26,Midwest,Month-to-month,Electronic check,Fiber optic,3,84.05,252.15,0,1,Moving / relocation
CUST-000494,2024-03-03,South,Two year,Mailed check,Fiber optic,25,68.86,1721.5,0,0,
